filename	scene_label
audio/airport-lyon-1101-40386-0-a.wav	airport
audio/airport-lyon-1101-40386-1-a.wav	airport
audio/airport-lyon-1101-40386-2-a.wav	airport
audio/airport-lyon-1101-40386-3-a.wav	airport
audio/airport-lyon-1101-40386-4-a.wav	airport
audio/airport-lyon-1101-40386-5-a.wav	airport
audio/airport-lyon-1101-40386-6-a.wav	airport
audio/airport-lyon-1101-40386-7-a.wav	airport
audio/airport-lyon-1101-40386-8-a.wav	airport
audio/airport-lyon-1101-40386-9-a.wav	airport
audio/airport-lyon-1095-40743-0-a.wav	airport
audio/airport-lyon-1095-40743-1-a.wav	airport
audio/airport-lyon-1095-40743-2-a.wav	airport
audio/airport-lyon-1095-40743-3-a.wav	airport
audio/airport-lyon-1095-40743-4-a.wav	airport
audio/airport-lyon-1095-40743-5-a.wav	airport
audio/airport-lyon-1095-40743-6-a.wav	airport
audio/airport-lyon-1095-40743-7-a.wav	airport
audio/airport-lyon-1095-40743-8-a.wav	airport
audio/airport-lyon-1095-40743-9-a.wav	airport
audio/airport-lyon-1041-41176-0-a.wav	airport
audio/airport-lyon-1041-41176-1-a.wav	airport
audio/airport-lyon-1041-41176-2-a.wav	airport
audio/airport-lyon-1041-41176-3-a.wav	airport
audio/airport-lyon-1041-41176-4-a.wav	airport
audio/airport-lyon-1041-41176-5-a.wav	airport
audio/airport-lyon-1041-41176-6-a.wav	airport
audio/airport-lyon-1041-41176-7-a.wav	airport
audio/airport-lyon-1041-41176-8-a.wav	airport
audio/airport-lyon-1041-41176-9-a.wav	airport
audio/airport-lisbon-1000-41194-0-a.wav	airport
audio/airport-lisbon-1000-41194-1-a.wav	airport
audio/airport-lisbon-1000-41194-2-a.wav	airport
audio/airport-lisbon-1000-41194-3-a.wav	airport
audio/airport-lisbon-1000-41194-4-a.wav	airport
audio/airport-lisbon-1000-41194-5-a.wav	airport
audio/airport-lisbon-1000-41194-6-a.wav	airport
audio/airport-lisbon-1000-41194-7-a.wav	airport
audio/airport-lisbon-1000-41194-8-a.wav	airport
audio/airport-lisbon-1000-41194-9-a.wav	airport
audio/airport-prague-1023-41418-0-a.wav	airport
audio/airport-prague-1023-41418-1-a.wav	airport
audio/airport-prague-1023-41418-2-a.wav	airport
audio/airport-prague-1023-41418-3-a.wav	airport
audio/airport-prague-1023-41418-4-a.wav	airport
audio/airport-prague-1023-41418-5-a.wav	airport
audio/airport-prague-1023-41418-6-a.wav	airport
audio/airport-prague-1023-41418-7-a.wav	airport
audio/airport-prague-1023-41418-8-a.wav	airport
audio/airport-prague-1023-41418-9-a.wav	airport
audio/airport-prague-1034-41515-0-a.wav	airport
audio/airport-prague-1034-41515-1-a.wav	airport
audio/airport-prague-1034-41515-2-a.wav	airport
audio/airport-prague-1034-41515-3-a.wav	airport
audio/airport-prague-1034-41515-4-a.wav	airport
audio/airport-prague-1034-41515-5-a.wav	airport
audio/airport-prague-1034-41515-6-a.wav	airport
audio/airport-prague-1034-41515-7-a.wav	airport
audio/airport-prague-1034-41515-8-a.wav	airport
audio/airport-prague-1034-41515-9-a.wav	airport
audio/airport-lyon-1041-41852-0-a.wav	airport
audio/airport-lyon-1041-41852-1-a.wav	airport
audio/airport-lyon-1041-41852-2-a.wav	airport
audio/airport-lyon-1041-41852-3-a.wav	airport
audio/airport-lyon-1041-41852-4-a.wav	airport
audio/airport-lyon-1041-41852-5-a.wav	airport
audio/airport-lyon-1041-41852-6-a.wav	airport
audio/airport-lyon-1041-41852-7-a.wav	airport
audio/airport-lyon-1041-41852-8-a.wav	airport
