filename	scene_label
audio/public_square-lyon-1056-43948-0-a.wav	public_square
audio/public_square-stockholm-120-3549-8-a.wav	public_square
audio/public_square-lisbon-1116-40297-6-a.wav	public_square
audio/public_square-paris-117-3429-4-a.wav	public_square
audio/public_square-paris-116-3390-2-a.wav	public_square
audio/public_square-lisbon-1039-42247-2-a.wav	public_square
audio/public_square-helsinki-111-3195-5-a.wav	public_square
audio/public_square-milan-1044-40560-6-a.wav	public_square
audio/public_square-milan-1014-42921-3-a.wav	public_square
audio/public_square-lisbon-1116-43136-1-a.wav	public_square
audio/public_square-lyon-1024-40770-0-a.wav	public_square
audio/public_square-milan-1014-42921-9-a.wav	public_square
audio/public_square-lisbon-1068-42046-7-a.wav	public_square
audio/public_square-london-114-3321-9-a.wav	public_square
audio/public_square-london-115-3358-8-a.wav	public_square
audio/public_square-vienna-124-3680-9-a.wav	public_square
audio/public_square-lisbon-1116-40297-2-a.wav	public_square
audio/public_square-barcelona-107-3055-8-a.wav	public_square
audio/public_square-helsinki-112-3259-7-a.wav	public_square
audio/public_square-milan-1074-41632-1-a.wav	public_square
audio/public_square-milan-1074-41632-8-a.wav	public_square
audio/public_square-vienna-123-3633-6-a.wav	public_square
audio/public_square-lisbon-1116-43136-4-a.wav	public_square
audio/public_square-lyon-1056-43948-8-a.wav	public_square
audio/public_square-paris-117-3429-5-a.wav	public_square
audio/public_square-milan-1014-40674-4-a.wav	public_square
audio/public_square-barcelona-109-3148-0-a.wav	public_square
audio/public_square-lyon-1056-42962-0-a.wav	public_square
audio/public_square-barcelona-109-3158-5-a.wav	public_square
audio/public_square-helsinki-111-3195-7-a.wav	public_square
audio/public_square-lisbon-1068-42046-3-a.wav	public_square
audio/public_square-lyon-1017-41615-5-a.wav	public_square
audio/public_square-milan-1014-40674-6-a.wav	public_square
audio/public_square-paris-118-3458-6-a.wav	public_square
audio/public_square-lyon-1017-41250-0-a.wav	public_square
audio/public_square-lisbon-1068-42046-5-a.wav	public_square
audio/public_square-paris-118-3458-0-a.wav	public_square
audio/public_square-lisbon-1068-42046-0-a.wav	public_square
audio/public_square-lisbon-1116-40297-9-a.wav	public_square
audio/public_square-helsinki-111-3195-2-a.wav	public_square
audio/public_square-barcelona-109-3148-4-a.wav	public_square
audio/public_square-vienna-123-3640-6-a.wav	public_square
audio/public_square-london-114-3317-9-a.wav	public_square
audio/public_square-helsinki-110-3165-4-a.wav	public_square
audio/public_square-milan-1014-42921-2-a.wav	public_square
audio/public_square-milan-1074-41632-0-a.wav	public_square
audio/public_square-helsinki-111-3205-8-a.wav	public_square
audio/public_square-london-115-3352-1-a.wav	public_square
audio/public_square-prague-1152-43858-2-a.wav	public_square
audio/public_square-lisbon-1068-42046-9-a.wav	public_square
audio/public_square-milan-1014-42921-5-a.wav	public_square
audio/public_square-barcelona-107-3081-7-a.wav	public_square
audio/public_square-vienna-124-3691-6-a.wav	public_square
audio/public_square-lisbon-1039-42247-9-a.wav	public_square
audio/public_square-stockholm-119-3505-5-a.wav	public_square
audio/public_square-london-113-3267-8-a.wav	public_square
audio/public_square-vienna-123-3633-7-a.wav	public_square
audio/public_square-barcelona-109-3148-5-a.wav	public_square
audio/public_square-vienna-124-3691-1-a.wav	public_square
audio/public_square-paris-118-3479-7-a.wav	public_square
audio/public_square-helsinki-110-3186-8-a.wav	public_square
audio/public_square-milan-1074-41632-6-a.wav	public_square
audio/public_square-paris-118-3458-7-a.wav	public_square
audio/public_square-london-114-3317-7-a.wav	public_square
audio/public_square-lisbon-1068-42046-2-a.wav	public_square
audio/public_square-milan-1074-41632-9-a.wav	public_square
audio/public_square-barcelona-107-3055-4-a.wav	public_square
audio/public_square-prague-1111-43798-7-a.wav	public_square
audio/public_square-lisbon-1068-41656-8-a.wav	public_square
audio/public_square-london-114-3321-7-a.wav	public_square
audio/public_square-lisbon-1068-41656-3-a.wav	public_square
audio/public_square-stockholm-121-3563-2-a.wav	public_square
audio/public_square-helsinki-110-3165-9-a.wav	public_square
audio/public_square-lisbon-1068-42046-6-a.wav	public_square
audio/public_square-barcelona-109-3148-2-a.wav	public_square
audio/public_square-lyon-1017-41250-3-a.wav	public_square
audio/public_square-lisbon-1068-42046-8-a.wav	public_square
audio/public_square-lisbon-1039-42247-4-a.wav	public_square
audio/public_square-lisbon-1116-40297-0-a.wav	public_square
audio/public_square-lyon-1024-40770-1-a.wav	public_square
audio/public_square-milan-1014-40674-1-a.wav	public_square
audio/public_square-prague-1027-41067-2-a.wav	public_square
audio/public_square-london-113-3296-1-a.wav	public_square
audio/public_square-helsinki-111-3205-4-a.wav	public_square
audio/public_square-milan-1014-40674-0-a.wav	public_square
audio/public_square-vienna-124-3691-3-a.wav	public_square
audio/public_square-stockholm-119-3505-7-a.wav	public_square
audio/public_square-barcelona-109-3158-2-a.wav	public_square
audio/public_square-lyon-1024-40770-8-a.wav	public_square
audio/public_square-vienna-122-3601-0-a.wav	public_square
audio/public_square-stockholm-121-3563-6-a.wav	public_square
audio/public_square-lyon-1024-40770-5-a.wav	public_square
audio/public_square-helsinki-111-3205-7-a.wav	public_square
audio/public_square-lyon-1017-41250-9-a.wav	public_square
audio/public_square-milan-1074-40108-4-a.wav	public_square
audio/public_square-lisbon-1039-41389-6-a.wav	public_square
audio/public_square-lyon-1056-42962-3-a.wav	public_square
audio/public_square-london-115-3358-6-a.wav	public_square
audio/public_square-barcelona-108-3109-2-a.wav	public_square
audio/public_square-vienna-122-3624-4-a.wav	public_square
audio/public_square-vienna-124-3680-2-a.wav	public_square
audio/public_square-paris-118-3458-1-a.wav	public_square
audio/public_square-vienna-122-3624-1-a.wav	public_square
audio/public_square-prague-1152-43858-1-a.wav	public_square
audio/public_square-paris-117-3429-8-a.wav	public_square
audio/public_square-milan-1074-41632-4-a.wav	public_square
audio/public_square-prague-1152-43858-7-a.wav	public_square
audio/public_square-milan-1014-42921-6-a.wav	public_square
audio/public_square-stockholm-121-3583-7-a.wav	public_square
audio/public_square-milan-1074-41632-7-a.wav	public_square
audio/public_square-lisbon-1068-41656-9-a.wav	public_square
audio/public_square-stockholm-119-3513-0-a.wav	public_square
audio/public_square-london-115-3358-2-a.wav	public_square
audio/public_square-stockholm-119-3505-9-a.wav	public_square
audio/public_square-stockholm-119-3513-5-a.wav	public_square
audio/public_square-barcelona-108-3109-3-a.wav	public_square
audio/public_square-paris-117-3429-1-a.wav	public_square
audio/public_square-stockholm-121-3583-0-a.wav	public_square
audio/public_square-stockholm-119-3513-1-a.wav	public_square
audio/public_square-prague-1075-43825-4-a.wav	public_square
audio/public_square-barcelona-107-3055-5-a.wav	public_square
audio/public_square-vienna-122-3624-9-a.wav	public_square
audio/public_square-stockholm-119-3505-2-a.wav	public_square
audio/public_square-lyon-1056-43948-9-a.wav	public_square
audio/public_square-stockholm-119-3505-8-a.wav	public_square
audio/public_square-lisbon-1039-42247-6-a.wav	public_square
audio/public_square-london-115-3358-1-a.wav	public_square
audio/public_square-paris-118-3458-8-a.wav	public_square
audio/public_square-london-114-3317-4-a.wav	public_square
audio/public_square-vienna-124-3680-4-a.wav	public_square
audio/public_square-stockholm-119-3505-0-a.wav	public_square
audio/public_square-milan-1014-40674-8-a.wav	public_square
audio/public_square-stockholm-121-3583-4-a.wav	public_square
audio/public_square-lyon-1024-40770-9-a.wav	public_square
audio/public_square-paris-118-3479-6-a.wav	public_square
audio/public_square-lyon-1017-41615-6-a.wav	public_square
audio/public_square-stockholm-119-3513-3-a.wav	public_square
audio/public_square-stockholm-121-3563-0-a.wav	public_square
audio/public_square-paris-118-3479-5-a.wav	public_square
audio/public_square-vienna-123-3640-3-a.wav	public_square
audio/public_square-paris-116-3390-4-a.wav	public_square
audio/public_square-prague-1027-41067-5-a.wav	public_square
audio/public_square-vienna-122-3624-8-a.wav	public_square
audio/public_square-lisbon-1039-41389-2-a.wav	public_square
audio/public_square-paris-118-3479-3-a.wav	public_square
audio/public_square-barcelona-107-3055-3-a.wav	public_square
audio/public_square-barcelona-108-3109-7-a.wav	public_square
audio/public_square-london-114-3321-6-a.wav	public_square
audio/public_square-prague-1075-43825-6-a.wav	public_square
audio/public_square-vienna-122-3624-7-a.wav	public_square
audio/public_square-lyon-1017-41250-1-a.wav	public_square
audio/public_square-prague-1111-43798-3-a.wav	public_square
audio/public_square-helsinki-111-3195-9-a.wav	public_square
audio/public_square-paris-116-3390-1-a.wav	public_square
audio/public_square-vienna-123-3633-0-a.wav	public_square
audio/public_square-lyon-1017-41615-7-a.wav	public_square
audio/public_square-helsinki-111-3195-0-a.wav	public_square
audio/public_square-prague-1027-41067-4-a.wav	public_square
audio/public_square-lyon-1024-40770-7-a.wav	public_square
audio/public_square-helsinki-110-3165-3-a.wav	public_square
audio/public_square-lisbon-1068-41656-6-a.wav	public_square
audio/public_square-vienna-123-3633-9-a.wav	public_square
audio/public_square-helsinki-112-3259-5-a.wav	public_square
audio/public_square-paris-117-3429-2-a.wav	public_square
audio/public_square-barcelona-108-3109-6-a.wav	public_square
audio/public_square-lyon-1056-42962-4-a.wav	public_square
audio/public_square-milan-1074-40108-8-a.wav	public_square
audio/public_square-helsinki-111-3205-1-a.wav	public_square
audio/public_square-prague-1027-41067-3-a.wav	public_square
audio/public_square-vienna-124-3680-1-a.wav	public_square
audio/public_square-london-113-3296-8-a.wav	public_square
audio/public_square-helsinki-111-3195-8-a.wav	public_square
audio/public_square-lisbon-1116-40297-5-a.wav	public_square
audio/public_square-prague-1111-43798-6-a.wav	public_square
audio/public_square-lisbon-1039-41389-5-a.wav	public_square
audio/public_square-barcelona-109-3158-6-a.wav	public_square
audio/public_square-london-115-3358-0-a.wav	public_square
audio/public_square-lyon-1024-40770-6-a.wav	public_square
audio/public_square-milan-1044-40560-8-a.wav	public_square
audio/public_square-stockholm-120-3534-3-a.wav	public_square
audio/public_square-lisbon-1116-40297-3-a.wav	public_square
audio/public_square-helsinki-112-3248-9-a.wav	public_square
audio/public_square-helsinki-110-3186-0-a.wav	public_square
audio/public_square-lisbon-1068-41656-0-a.wav	public_square
audio/public_square-prague-1111-43798-0-a.wav	public_square
audio/public_square-paris-118-3458-2-a.wav	public_square
audio/public_square-london-114-3317-0-a.wav	public_square
audio/public_square-prague-1027-41067-9-a.wav	public_square
audio/public_square-helsinki-110-3186-1-a.wav	public_square
audio/public_square-vienna-123-3633-4-a.wav	public_square
audio/public_square-prague-1027-41067-6-a.wav	public_square
audio/public_square-lisbon-1116-40297-7-a.wav	public_square
audio/public_square-barcelona-109-3148-1-a.wav	public_square
audio/public_square-milan-1074-40108-6-a.wav	public_square
audio/public_square-lisbon-1116-43136-8-a.wav	public_square
audio/public_square-lyon-1017-41250-7-a.wav	public_square
audio/public_square-barcelona-107-3055-7-a.wav	public_square
