filename	scene_label
audio/bus-lisbon-1212-45715-8-s5.wav	bus
audio/bus-prague-1207-45430-2-s1.wav	bus
audio/bus-london-212-6472-3-s5.wav	bus
audio/bus-barcelona-210-6387-2-b.wav	bus
audio/bus-milan-1180-44182-6-s2.wav	bus
audio/bus-stockholm-218-6573-1-s3.wav	bus
audio/bus-lyon-1186-45670-0-b.wav	bus
audio/bus-paris-214-6507-2-a.wav	bus
audio/bus-barcelona-210-6411-2-s6.wav	bus
audio/bus-london-212-6472-9-b.wav	bus
audio/bus-lyon-1186-45670-3-b.wav	bus
audio/bus-helsinki-211-6443-2-s2.wav	bus
audio/bus-stockholm-218-6573-6-a.wav	bus
audio/bus-london-212-6470-8-s5.wav	bus
audio/bus-london-212-6475-3-a.wav	bus
audio/bus-milan-1190-44132-7-s5.wav	bus
audio/bus-lyon-1177-45275-8-s3.wav	bus
audio/bus-paris-215-6527-7-s2.wav	bus
audio/bus-milan-1190-45176-1-s3.wav	bus
audio/bus-lyon-1186-45670-4-a.wav	bus
audio/bus-lyon-1186-45670-7-c.wav	bus
audio/bus-paris-215-6527-6-s5.wav	bus
audio/bus-prague-1194-45015-2-s3.wav	bus
audio/bus-barcelona-210-6403-8-s2.wav	bus
audio/bus-london-212-6480-1-s6.wav	bus
audio/bus-london-212-6484-0-s1.wav	bus
audio/bus-barcelona-210-6401-9-s1.wav	bus
audio/bus-lisbon-1223-44429-3-a.wav	bus
audio/bus-helsinki-211-6443-8-c.wav	bus
audio/bus-vienna-219-6623-2-c.wav	bus
audio/bus-milan-1190-45491-9-s1.wav	bus
audio/bus-lyon-1177-44159-8-s4.wav	bus
audio/bus-lisbon-1223-45220-9-s6.wav	bus
audio/bus-paris-216-6543-9-s1.wav	bus
audio/bus-stockholm-218-6569-9-s3.wav	bus
audio/bus-barcelona-210-6392-4-b.wav	bus
audio/bus-stockholm-218-6592-6-s1.wav	bus
audio/bus-helsinki-211-6437-0-s2.wav	bus
audio/bus-vienna-219-6594-1-s6.wav	bus
audio/bus-lyon-1186-44716-1-s6.wav	bus
audio/bus-stockholm-218-6588-4-s5.wav	bus
audio/bus-stockholm-218-6583-6-c.wav	bus
audio/bus-vienna-219-6615-8-s4.wav	bus
audio/bus-milan-1190-45176-8-s3.wav	bus
audio/bus-lisbon-1226-45632-6-s6.wav	bus
audio/bus-london-212-6483-9-s3.wav	bus
audio/bus-london-212-6481-2-s5.wav	bus
audio/bus-london-212-6480-8-s6.wav	bus
audio/bus-stockholm-218-6592-6-a.wav	bus
audio/bus-barcelona-210-6410-7-s5.wav	bus
audio/bus-milan-1180-44818-1-s4.wav	bus
audio/bus-helsinki-211-6458-9-s1.wav	bus
audio/bus-lisbon-1226-45632-1-s3.wav	bus
audio/bus-vienna-219-6615-1-s4.wav	bus
audio/bus-vienna-219-6623-8-s1.wav	bus
audio/bus-lisbon-1226-45085-2-s2.wav	bus
audio/bus-helsinki-211-6458-2-a.wav	bus
audio/bus-prague-1207-45210-7-s2.wav	bus
audio/bus-prague-1207-45079-8-b.wav	bus
audio/bus-lisbon-1226-45085-2-s6.wav	bus
audio/bus-prague-1207-44175-5-s6.wav	bus
audio/bus-paris-216-6544-0-s6.wav	bus
audio/bus-helsinki-211-6453-5-a.wav	bus
audio/bus-lyon-1186-44895-5-c.wav	bus
audio/bus-milan-1180-44396-4-a.wav	bus
audio/bus-london-213-6499-3-b.wav	bus
audio/bus-paris-215-6520-0-s1.wav	bus
audio/bus-london-213-6492-2-a.wav	bus
audio/bus-helsinki-211-6431-4-s5.wav	bus
audio/bus-london-213-6499-9-c.wav	bus
audio/bus-barcelona-210-6412-2-s2.wav	bus
audio/bus-lyon-1186-44750-8-b.wav	bus
audio/bus-barcelona-210-6406-0-a.wav	bus
audio/bus-paris-215-6526-3-s6.wav	bus
audio/bus-stockholm-218-6588-8-s4.wav	bus
audio/bus-london-212-6472-6-b.wav	bus
audio/bus-vienna-219-6611-9-a.wav	bus
audio/bus-helsinki-211-6437-4-s2.wav	bus
audio/bus-vienna-219-6627-5-s2.wav	bus
audio/bus-stockholm-218-6592-1-s1.wav	bus
audio/bus-lisbon-1212-45601-6-s4.wav	bus
audio/bus-barcelona-210-6397-2-s4.wav	bus
audio/bus-helsinki-211-6461-8-a.wav	bus
audio/bus-milan-1180-44818-1-c.wav	bus
audio/bus-paris-214-6507-4-a.wav	bus
audio/bus-prague-1207-45333-9-s4.wav	bus
audio/bus-helsinki-211-6466-5-s4.wav	bus
audio/bus-stockholm-218-6592-1-s5.wav	bus
audio/bus-paris-215-6520-5-s1.wav	bus
audio/bus-milan-1180-45321-4-s4.wav	bus
audio/bus-lyon-1186-45349-7-s2.wav	bus
audio/bus-paris-216-6543-4-s1.wav	bus
audio/bus-milan-1180-44818-4-c.wav	bus
audio/bus-lisbon-1226-45632-3-s3.wav	bus
audio/bus-prague-1194-44136-5-s4.wav	bus
audio/bus-lisbon-1223-44407-4-a.wav	bus
audio/bus-prague-1207-45210-2-s2.wav	bus
audio/bus-prague-1207-44322-1-a.wav	bus
audio/bus-paris-215-6532-8-b.wav	bus
audio/bus-stockholm-218-6571-8-s2.wav	bus
audio/bus-paris-214-6510-0-s5.wav	bus
audio/bus-prague-1215-44640-7-s1.wav	bus
audio/bus-vienna-219-6609-1-s2.wav	bus
audio/bus-lyon-1177-45275-0-s3.wav	bus
audio/bus-stockholm-218-6573-2-b.wav	bus
audio/bus-milan-1180-44818-7-s2.wav	bus
audio/bus-prague-1207-45430-5-s1.wav	bus
audio/bus-helsinki-211-6458-1-a.wav	bus
audio/bus-lisbon-1226-44601-8-c.wav	bus
audio/bus-vienna-219-6594-3-s6.wav	bus
audio/bus-paris-216-6536-5-s2.wav	bus
audio/bus-lyon-1186-45349-1-s2.wav	bus
audio/bus-prague-1215-45573-4-b.wav	bus
audio/bus-milan-1180-45267-6-b.wav	bus
audio/bus-helsinki-211-6452-7-b.wav	bus
audio/bus-london-213-6500-1-s4.wav	bus
audio/bus-prague-1194-44538-3-s3.wav	bus
audio/bus-stockholm-218-6576-9-b.wav	bus
audio/bus-milan-1190-45491-8-s6.wav	bus
audio/bus-lisbon-1223-45220-0-s6.wav	bus
audio/bus-paris-215-6521-7-c.wav	bus
audio/bus-paris-215-6520-3-a.wav	bus
audio/bus-paris-214-6507-6-a.wav	bus
audio/bus-helsinki-211-6459-6-s5.wav	bus
audio/bus-barcelona-210-6414-2-s4.wav	bus
audio/bus-vienna-219-6614-1-s3.wav	bus
audio/bus-barcelona-210-6410-0-s5.wav	bus
audio/bus-london-213-6504-8-s6.wav	bus
audio/bus-stockholm-218-6576-8-b.wav	bus
audio/bus-london-212-6481-6-s2.wav	bus
audio/bus-milan-1180-44818-3-s4.wav	bus
audio/bus-vienna-219-6626-4-c.wav	bus
audio/bus-stockholm-218-6583-4-s5.wav	bus
audio/bus-paris-215-6527-9-s5.wav	bus
audio/bus-lisbon-1223-44429-7-a.wav	bus
audio/bus-milan-1180-44396-8-a.wav	bus
audio/bus-stockholm-218-6569-1-b.wav	bus
audio/bus-barcelona-210-6393-7-s3.wav	bus
audio/bus-prague-1207-44175-7-s6.wav	bus
audio/bus-prague-1215-45133-4-b.wav	bus
audio/bus-vienna-219-6624-0-s1.wav	bus
audio/bus-prague-1207-44484-4-s2.wav	bus
audio/bus-barcelona-210-6396-7-s5.wav	bus
audio/bus-vienna-219-6609-7-s2.wav	bus
audio/bus-london-213-6500-2-s3.wav	bus
audio/bus-lisbon-1226-45085-9-s2.wav	bus
audio/bus-lisbon-1226-45078-1-b.wav	bus
audio/bus-barcelona-210-6403-2-c.wav	bus
audio/bus-helsinki-211-6428-7-s3.wav	bus
audio/bus-lyon-1177-45193-4-a.wav	bus
audio/bus-vienna-219-6593-8-s2.wav	bus
audio/bus-milan-1180-44901-5-s3.wav	bus
audio/bus-milan-1190-45603-6-b.wav	bus
audio/bus-helsinki-211-6437-3-s2.wav	bus
audio/bus-paris-215-6520-3-b.wav	bus
audio/bus-barcelona-210-6395-0-c.wav	bus
audio/bus-stockholm-218-6577-5-s1.wav	bus
audio/bus-stockholm-218-6585-0-c.wav	bus
audio/bus-lyon-1177-44159-6-s4.wav	bus
audio/bus-stockholm-218-6583-3-s5.wav	bus
audio/bus-prague-1215-45746-8-s5.wav	bus
audio/bus-lisbon-1212-44366-8-s5.wav	bus
audio/bus-prague-1207-44175-9-s5.wav	bus
audio/bus-london-212-6483-2-s3.wav	bus
audio/bus-milan-1180-45267-7-b.wav	bus
audio/bus-paris-215-6520-2-b.wav	bus
audio/bus-milan-1180-44115-0-s5.wav	bus
audio/bus-lisbon-1223-44407-8-s5.wav	bus
audio/bus-vienna-219-6626-8-s5.wav	bus
audio/bus-london-212-6484-9-s1.wav	bus
audio/bus-lisbon-1212-45457-7-s6.wav	bus
audio/bus-milan-1180-44818-8-s2.wav	bus
audio/bus-london-212-6471-0-b.wav	bus
audio/bus-stockholm-218-6571-6-s2.wav	bus
audio/bus-lisbon-1212-45601-0-a.wav	bus
audio/bus-helsinki-211-6440-2-a.wav	bus
audio/bus-vienna-219-6623-4-s1.wav	bus
audio/bus-stockholm-218-6577-7-s2.wav	bus
audio/bus-prague-1207-44175-3-s5.wav	bus
audio/bus-paris-214-6510-4-s5.wav	bus
audio/bus-milan-1180-44419-6-s6.wav	bus
audio/bus-lyon-1177-45494-4-s1.wav	bus
audio/bus-milan-1190-44132-5-b.wav	bus
audio/bus-milan-1190-45603-5-b.wav	bus
audio/bus-lisbon-1226-45078-4-s2.wav	bus
audio/bus-stockholm-218-6588-2-s4.wav	bus
audio/bus-lyon-1177-44159-4-s4.wav	bus
audio/bus-milan-1180-45241-5-s6.wav	bus
audio/bus-lyon-1177-45494-9-s3.wav	bus
audio/bus-milan-1180-44115-5-s5.wav	bus
audio/bus-stockholm-218-6583-7-c.wav	bus
audio/bus-helsinki-211-6457-2-s6.wav	bus
audio/bus-prague-1215-44427-6-s2.wav	bus
audio/bus-london-213-6487-4-s1.wav	bus
audio/bus-helsinki-211-6436-3-c.wav	bus
audio/bus-barcelona-210-6399-1-s5.wav	bus
audio/bus-vienna-219-6598-9-s4.wav	bus
audio/bus-prague-1194-44136-1-s4.wav	bus
audio/bus-helsinki-211-6429-0-c.wav	bus
audio/bus-lyon-1186-45670-1-a.wav	bus
audio/bus-barcelona-210-6400-3-s6.wav	bus
audio/bus-helsinki-211-6436-1-c.wav	bus
audio/bus-lisbon-1223-45689-4-s5.wav	bus
audio/bus-helsinki-211-6458-9-s6.wav	bus
audio/bus-london-213-6487-8-s1.wav	bus
audio/bus-paris-215-6524-2-s2.wav	bus
audio/bus-milan-1180-44396-5-a.wav	bus
audio/bus-stockholm-218-6592-1-a.wav	bus
audio/bus-helsinki-211-6457-2-s4.wav	bus
audio/bus-paris-216-6535-0-c.wav	bus
audio/bus-lyon-1186-44750-9-b.wav	bus
audio/bus-vienna-219-6614-9-s3.wav	bus
audio/bus-stockholm-218-6571-9-s6.wav	bus
audio/bus-helsinki-211-6460-1-s3.wav	bus
audio/bus-milan-1180-44901-4-s3.wav	bus
audio/bus-barcelona-210-6395-9-c.wav	bus
audio/bus-prague-1215-44476-6-s5.wav	bus
audio/bus-milan-1180-44396-7-a.wav	bus
audio/bus-lyon-1177-45494-7-s3.wav	bus
audio/bus-vienna-219-6609-3-s3.wav	bus
audio/bus-paris-214-6518-4-a.wav	bus
audio/bus-prague-1215-45746-3-s1.wav	bus
audio/bus-lisbon-1223-44407-1-a.wav	bus
audio/bus-vienna-219-6594-5-s6.wav	bus
audio/bus-barcelona-210-6414-0-s4.wav	bus
audio/bus-helsinki-211-6454-4-s4.wav	bus
audio/bus-helsinki-211-6453-4-a.wav	bus
audio/bus-lyon-1186-45349-5-s2.wav	bus
audio/bus-lisbon-1226-45078-0-b.wav	bus
audio/bus-lisbon-1212-45715-0-s5.wav	bus
audio/bus-stockholm-218-6590-2-s4.wav	bus
audio/bus-lisbon-1212-44406-6-c.wav	bus
audio/bus-vienna-219-6615-9-s4.wav	bus
audio/bus-lyon-1186-45349-0-s2.wav	bus
audio/bus-milan-1180-44115-7-s5.wav	bus
audio/bus-paris-215-6527-5-s2.wav	bus
audio/bus-milan-1190-44132-3-s5.wav	bus
audio/bus-vienna-219-6593-3-s5.wav	bus
audio/bus-lisbon-1226-45095-1-s1.wav	bus
audio/bus-barcelona-210-6387-1-b.wav	bus
audio/bus-barcelona-210-6411-0-s2.wav	bus
audio/bus-lisbon-1226-45085-6-s6.wav	bus
audio/bus-milan-1190-45146-2-a.wav	bus
audio/bus-london-212-6472-2-b.wav	bus
audio/bus-lyon-1177-45494-1-s3.wav	bus
audio/bus-helsinki-211-6454-3-s4.wav	bus
audio/bus-milan-1190-45146-4-s2.wav	bus
audio/bus-lisbon-1223-45244-0-s4.wav	bus
audio/bus-helsinki-211-6424-8-s6.wav	bus
audio/bus-paris-215-6532-1-b.wav	bus
audio/bus-lisbon-1223-44407-2-a.wav	bus
audio/bus-helsinki-211-6435-9-c.wav	bus
audio/bus-london-212-6483-5-s3.wav	bus
audio/bus-lisbon-1223-44407-3-s1.wav	bus
audio/bus-helsinki-211-6457-3-s6.wav	bus
audio/bus-barcelona-210-6396-0-s1.wav	bus
audio/bus-helsinki-211-6440-0-a.wav	bus
audio/bus-vienna-219-6609-9-s2.wav	bus
audio/bus-vienna-219-6593-0-s5.wav	bus
audio/bus-vienna-219-6615-8-c.wav	bus
audio/bus-lyon-1177-44109-1-s3.wav	bus
audio/bus-prague-1215-45746-3-s5.wav	bus
audio/bus-vienna-219-6623-1-s1.wav	bus
audio/bus-prague-1207-45210-1-c.wav	bus
audio/bus-barcelona-210-6414-1-s4.wav	bus
audio/bus-lisbon-1223-45220-5-s6.wav	bus
audio/bus-london-213-6504-9-s6.wav	bus
audio/bus-helsinki-211-6459-1-s5.wav	bus
audio/bus-lyon-1186-44536-4-c.wav	bus
audio/bus-stockholm-218-6570-0-s6.wav	bus
audio/bus-lisbon-1223-44483-3-a.wav	bus
audio/bus-london-212-6476-0-s6.wav	bus
audio/bus-barcelona-210-6398-7-s3.wav	bus
audio/bus-milan-1190-44583-1-s1.wav	bus
audio/bus-paris-215-6524-7-s2.wav	bus
audio/bus-paris-215-6527-9-s2.wav	bus
audio/bus-stockholm-218-6590-4-s1.wav	bus
audio/bus-vienna-219-6608-8-a.wav	bus
audio/bus-vienna-219-6626-2-c.wav	bus
audio/bus-paris-215-6524-1-s2.wav	bus
audio/bus-prague-1194-44136-0-s4.wav	bus
audio/bus-london-212-6472-7-s5.wav	bus
audio/bus-lisbon-1226-45078-4-b.wav	bus
audio/bus-lisbon-1212-44366-5-s5.wav	bus
audio/bus-milan-1180-44818-6-s2.wav	bus
audio/bus-helsinki-211-6434-8-b.wav	bus
audio/bus-helsinki-211-6457-6-s6.wav	bus
audio/bus-helsinki-211-6449-0-s4.wav	bus
audio/bus-lisbon-1226-45496-1-s3.wav	bus
audio/bus-vienna-219-6626-0-c.wav	bus
audio/bus-barcelona-210-6405-5-s4.wav	bus
audio/bus-vienna-219-6608-6-a.wav	bus
audio/bus-milan-1180-44419-9-s6.wav	bus
audio/bus-prague-1215-44400-9-a.wav	bus
audio/bus-london-213-6500-4-s3.wav	bus
audio/bus-helsinki-211-6454-2-s1.wav	bus
audio/bus-vienna-219-6625-6-s6.wav	bus
audio/bus-paris-215-6529-3-s4.wav	bus
audio/bus-lisbon-1212-45457-2-b.wav	bus
audio/bus-lisbon-1223-45220-6-s6.wav	bus
audio/bus-paris-215-6521-7-s1.wav	bus
audio/bus-stockholm-218-6590-4-s4.wav	bus
audio/bus-helsinki-211-6457-0-s4.wav	bus
audio/bus-paris-216-6535-5-c.wav	bus
audio/bus-vienna-219-6615-6-s3.wav	bus
audio/bus-london-213-6499-5-c.wav	bus
audio/bus-barcelona-210-6395-9-s6.wav	bus
audio/bus-paris-215-6532-7-b.wav	bus
audio/bus-london-213-6500-9-s4.wav	bus
audio/bus-milan-1180-45321-8-s4.wav	bus
audio/bus-barcelona-210-6392-1-s6.wav	bus
audio/bus-vienna-219-6593-3-s2.wav	bus
audio/bus-lyon-1186-45388-7-s1.wav	bus
audio/bus-vienna-219-6628-8-s4.wav	bus
audio/bus-london-213-6492-8-a.wav	bus
audio/bus-paris-216-6537-8-c.wav	bus
audio/bus-london-212-6472-9-s5.wav	bus
audio/bus-helsinki-211-6435-8-c.wav	bus
audio/bus-barcelona-210-6408-7-b.wav	bus
audio/bus-paris-215-6527-6-s2.wav	bus
audio/bus-prague-1207-45210-9-c.wav	bus
audio/bus-helsinki-211-6438-6-s2.wav	bus
audio/bus-barcelona-210-6397-5-c.wav	bus
audio/bus-london-212-6472-2-s5.wav	bus
audio/bus-vienna-219-6623-0-s1.wav	bus
audio/bus-prague-1207-45493-6-s6.wav	bus
audio/bus-helsinki-211-6461-7-s1.wav	bus
audio/bus-prague-1207-44175-0-s6.wav	bus
audio/bus-lisbon-1223-45057-3-b.wav	bus
audio/bus-lyon-1177-45494-3-s5.wav	bus
audio/bus-paris-214-6512-0-s5.wav	bus
audio/bus-helsinki-211-6436-2-s5.wav	bus
audio/bus-barcelona-210-6387-0-s1.wav	bus
audio/bus-lisbon-1212-45457-6-s3.wav	bus
audio/bus-lisbon-1223-44483-0-a.wav	bus
audio/bus-helsinki-211-6427-2-b.wav	bus
audio/bus-london-212-6481-1-s2.wav	bus
audio/bus-prague-1194-45352-3-s6.wav	bus
audio/bus-helsinki-211-6458-6-a.wav	bus
audio/bus-prague-1215-44427-8-s2.wav	bus
audio/bus-helsinki-211-6460-4-s5.wav	bus
audio/bus-helsinki-211-6428-1-s3.wav	bus
audio/bus-lyon-1186-44536-6-s4.wav	bus
audio/bus-barcelona-210-6394-9-a.wav	bus
audio/bus-barcelona-210-6403-5-c.wav	bus
audio/bus-lyon-1186-44716-4-s6.wav	bus
audio/bus-helsinki-211-6443-1-s2.wav	bus
audio/bus-london-213-6500-8-s3.wav	bus
audio/bus-barcelona-210-6412-1-s2.wav	bus
audio/bus-stockholm-218-6573-0-s3.wav	bus
audio/bus-milan-1180-44115-3-s5.wav	bus
audio/bus-prague-1215-45746-1-s5.wav	bus
audio/bus-london-213-6497-1-s4.wav	bus
audio/bus-paris-215-6526-7-s6.wav	bus
audio/bus-helsinki-211-6427-4-b.wav	bus
audio/bus-vienna-219-6626-3-s5.wav	bus
audio/bus-helsinki-211-6460-4-s3.wav	bus
audio/bus-lyon-1186-44895-7-c.wav	bus
audio/bus-paris-216-6544-1-b.wav	bus
audio/bus-milan-1180-45305-4-s4.wav	bus
audio/bus-helsinki-211-6466-6-s4.wav	bus
audio/bus-vienna-219-6593-9-s5.wav	bus
audio/bus-lyon-1177-45193-0-a.wav	bus
audio/bus-london-213-6504-5-s1.wav	bus
audio/bus-prague-1207-44175-2-s5.wav	bus
audio/bus-lyon-1177-45275-5-s6.wav	bus
audio/bus-stockholm-218-6573-5-s3.wav	bus
audio/bus-helsinki-211-6461-3-a.wav	bus
audio/bus-barcelona-210-6416-4-s2.wav	bus
audio/bus-prague-1215-44400-3-a.wav	bus
audio/bus-vienna-219-6623-7-c.wav	bus
audio/bus-helsinki-211-6458-6-s6.wav	bus
audio/bus-london-213-6504-1-a.wav	bus
audio/bus-london-212-6481-7-s2.wav	bus
audio/bus-prague-1207-44322-8-a.wav	bus
audio/bus-vienna-219-6598-5-b.wav	bus
audio/bus-lisbon-1226-44601-6-s4.wav	bus
audio/bus-lyon-1186-44750-1-b.wav	bus
audio/bus-lisbon-1223-44695-3-s1.wav	bus
audio/bus-helsinki-211-6457-1-s4.wav	bus
audio/bus-paris-215-6520-6-s1.wav	bus
audio/bus-barcelona-210-6398-0-s3.wav	bus
audio/bus-barcelona-210-6411-8-s2.wav	bus
audio/bus-lisbon-1223-45244-9-s4.wav	bus
audio/bus-vienna-219-6615-7-s3.wav	bus
audio/bus-lisbon-1226-44491-9-c.wav	bus
audio/bus-prague-1215-45573-7-b.wav	bus
audio/bus-stockholm-218-6592-7-s1.wav	bus
audio/bus-lisbon-1223-45244-8-s4.wav	bus
audio/bus-prague-1215-44640-8-s1.wav	bus
audio/bus-prague-1215-44476-4-c.wav	bus
audio/bus-helsinki-211-6459-6-s6.wav	bus
audio/bus-paris-215-6521-8-s1.wav	bus
audio/bus-stockholm-218-6583-6-s4.wav	bus
audio/bus-lisbon-1226-44601-1-c.wav	bus
audio/bus-stockholm-218-6583-0-s4.wav	bus
audio/bus-helsinki-211-6434-6-b.wav	bus
audio/bus-barcelona-210-6400-9-s6.wav	bus
audio/bus-lyon-1177-45494-8-s1.wav	bus
audio/bus-barcelona-210-6413-9-a.wav	bus
audio/bus-barcelona-210-6405-7-s4.wav	bus
audio/bus-prague-1207-45430-0-s1.wav	bus
audio/bus-barcelona-210-6397-1-s4.wav	bus
audio/bus-lisbon-1226-45632-4-s3.wav	bus
audio/bus-barcelona-210-6403-4-c.wav	bus
audio/bus-paris-214-6518-3-a.wav	bus
audio/bus-lisbon-1226-44601-5-s4.wav	bus
audio/bus-paris-214-6518-8-a.wav	bus
audio/bus-milan-1180-44396-0-a.wav	bus
audio/bus-london-212-6481-8-s5.wav	bus
audio/bus-helsinki-211-6453-3-a.wav	bus
audio/bus-lisbon-1212-45601-7-a.wav	bus
audio/bus-london-212-6483-4-s3.wav	bus
audio/bus-london-212-6481-4-s5.wav	bus
audio/bus-barcelona-210-6411-6-s5.wav	bus
audio/bus-vienna-219-6611-2-a.wav	bus
audio/bus-lyon-1177-44129-7-b.wav	bus
audio/bus-prague-1215-45573-5-b.wav	bus
audio/bus-london-213-6497-3-s4.wav	bus
audio/bus-milan-1180-45321-9-c.wav	bus
audio/bus-milan-1190-45491-9-s6.wav	bus
audio/bus-helsinki-211-6429-3-s3.wav	bus
audio/bus-helsinki-211-6466-1-s4.wav	bus
audio/bus-lisbon-1226-44491-7-c.wav	bus
audio/bus-london-212-6481-6-s5.wav	bus
audio/bus-lyon-1186-45670-9-a.wav	bus
audio/bus-vienna-219-6593-1-s2.wav	bus
audio/bus-lisbon-1212-44463-7-s2.wav	bus
audio/bus-helsinki-211-6436-6-s5.wav	bus
audio/bus-barcelona-210-6411-2-s5.wav	bus
audio/bus-prague-1207-45493-7-s6.wav	bus
audio/bus-vienna-219-6623-3-s1.wav	bus
audio/bus-lyon-1177-45528-4-a.wav	bus
audio/bus-milan-1180-45241-2-s6.wav	bus
audio/bus-lyon-1177-45598-2-s5.wav	bus
audio/bus-lisbon-1212-45715-9-s5.wav	bus
audio/bus-helsinki-211-6449-3-s4.wav	bus
audio/bus-lisbon-1223-44407-5-s1.wav	bus
audio/bus-helsinki-211-6428-4-s3.wav	bus
audio/bus-prague-1207-45079-4-b.wav	bus
audio/bus-barcelona-210-6414-9-s4.wav	bus
audio/bus-paris-216-6544-0-s3.wav	bus
audio/bus-london-212-6472-0-b.wav	bus
audio/bus-paris-215-6529-6-s4.wav	bus
audio/bus-london-212-6480-7-s6.wav	bus
audio/bus-barcelona-210-6394-1-s3.wav	bus
audio/bus-paris-216-6537-9-c.wav	bus
audio/bus-prague-1215-44427-1-a.wav	bus
audio/bus-prague-1194-45015-0-s3.wav	bus
audio/bus-helsinki-211-6459-7-s5.wav	bus
audio/bus-london-213-6487-9-s1.wav	bus
audio/bus-milan-1180-44818-4-s4.wav	bus
audio/bus-lyon-1186-45135-6-s4.wav	bus
audio/bus-milan-1180-44396-3-a.wav	bus
audio/bus-paris-215-6520-5-b.wav	bus
audio/bus-stockholm-218-6590-6-s4.wav	bus
audio/bus-london-213-6494-5-c.wav	bus
audio/bus-vienna-219-6609-2-s2.wav	bus
audio/bus-lisbon-1226-45085-8-s2.wav	bus
audio/bus-barcelona-210-6403-6-s2.wav	bus
audio/bus-london-212-6470-7-s5.wav	bus
audio/bus-vienna-219-6625-7-s6.wav	bus
audio/bus-lyon-1177-44264-1-s5.wav	bus
audio/bus-helsinki-211-6461-4-a.wav	bus
audio/bus-milan-1190-44598-2-a.wav	bus
audio/bus-helsinki-211-6458-7-s6.wav	bus
audio/bus-stockholm-218-6588-3-s4.wav	bus
audio/bus-paris-215-6527-5-s5.wav	bus
audio/bus-london-212-6471-3-b.wav	bus
audio/bus-vienna-219-6604-2-a.wav	bus
audio/bus-vienna-219-6604-0-a.wav	bus
audio/bus-prague-1207-45079-5-b.wav	bus
audio/bus-lisbon-1226-45035-7-s3.wav	bus
